2025-11-15 04:01:20,353 - __main__ - INFO - Starting keyframe extraction system in supervision mode
2025-11-15 04:01:20,353 - __main__ - INFO - Using device: cuda:0
2025-11-15 04:01:20,353 - __main__ - INFO - Cache directory: .cache
2025-11-15 04:01:20,353 - __main__ - INFO - ============================================================
2025-11-15 04:01:20,353 - __main__ - INFO - STEP 1: GENERATING TEACHER SUPERVISION
2025-11-15 04:01:20,353 - __main__ - INFO - ============================================================
2025-11-15 04:01:20,353 - __main__ - INFO - Starting teacher supervision generation...
2025-11-15 04:01:20,353 - keyframe_extraction.teacher_model - INFO - Loading teacher model from /data/share/qwen/Qwen2.5-VL-7B-Instruct
2025-11-15 04:01:30,631 - keyframe_extraction.teacher_model - INFO - Teacher model loaded successfully
2025-11-15 04:01:30,809 - keyframe_extraction.frame_scoring - INFO - Loaded 31527 samples from beauty domain
2025-11-15 04:01:30,809 - keyframe_extraction.frame_scoring - INFO - Limited to 5 samples for prototyping
2025-11-15 04:01:30,994 - keyframe_extraction.frame_scoring - INFO - Loaded 32824 samples from sports domain
2025-11-15 04:01:30,994 - keyframe_extraction.frame_scoring - INFO - Limited to 5 samples for prototyping
2025-11-15 04:01:30,998 - keyframe_extraction.frame_scoring - INFO - Loaded total 9 videos from 2 domains
2025-11-15 04:01:31,002 - __main__ - INFO - Loaded 9 videos for supervision generation
2025-11-15 04:01:31,003 - keyframe_extraction.frame_scoring - INFO - Computing frame importance scores for https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/ab1b0dd9-52c7-5cc0-a58e-c1852fe65ff8/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4
2025-11-15 04:01:31,026 - keyframe_extraction.video_loader - INFO - Loaded cached frames for https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/ab1b0dd9-52c7-5cc0-a58e-c1852fe65ff8/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4
2025-11-15 04:01:31,244 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpyn5g9k3w.mp4', total_frames=16, video_fps=2.0, time=0.043s
2025-11-15 06:17:44,121 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp1zwvrx1d.mp4', total_frames=17, video_fps=2.0, time=0.028s
2025-11-15 06:17:51,145 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpfqa1w_md.mp4', total_frames=16, video_fps=2.0, time=0.039s
2025-11-15 06:17:58,099 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpa16k5r5x.mp4', total_frames=17, video_fps=2.0, time=0.033s
2025-11-15 06:18:06,320 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp6gpjqdl0.mp4', total_frames=16, video_fps=2.0, time=0.019s
2025-11-15 06:18:13,295 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp8g59t1vb.mp4', total_frames=17, video_fps=2.0, time=0.031s
2025-11-15 06:18:20,296 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpltah2m5z.mp4', total_frames=16, video_fps=2.0, time=0.031s
2025-11-15 06:18:27,356 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmprgrb03ca.mp4', total_frames=17, video_fps=2.0, time=0.029s
2025-11-15 06:18:35,718 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpkku1f4l7.mp4', total_frames=16, video_fps=2.0, time=0.030s
2025-11-15 06:18:42,764 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpy99n0x5u.mp4', total_frames=17, video_fps=2.0, time=0.034s
2025-11-15 06:18:49,823 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpzbe59zjq.mp4', total_frames=16, video_fps=2.0, time=0.035s
2025-11-15 06:18:56,855 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpkm5hgn3m.mp4', total_frames=17, video_fps=2.0, time=0.025s
2025-11-15 06:19:04,946 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpybz1om07.mp4', total_frames=16, video_fps=2.0, time=0.037s
2025-11-15 06:19:11,984 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp9uju8ydp.mp4', total_frames=17, video_fps=2.0, time=0.021s
2025-11-15 06:19:18,916 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpeqp8xno2.mp4', total_frames=16, video_fps=2.0, time=0.031s
2025-11-15 06:19:25,899 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpvbapawec.mp4', total_frames=17, video_fps=2.0, time=0.028s
2025-11-15 06:19:36,534 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpi79e85ur.mp4', total_frames=16, video_fps=2.0, time=0.023s
2025-11-15 06:19:43,621 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpgq5s6phs.mp4', total_frames=17, video_fps=2.0, time=0.032s
2025-11-15 06:19:50,568 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpzjy8nzko.mp4', total_frames=16, video_fps=2.0, time=0.030s
2025-11-15 06:19:57,664 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpg64o_4p2.mp4', total_frames=17, video_fps=2.0, time=0.030s
2025-11-15 06:20:05,928 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpm89s75a3.mp4', total_frames=16, video_fps=2.0, time=0.033s
2025-11-15 06:20:12,983 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpv83o8l4t.mp4', total_frames=17, video_fps=2.0, time=0.030s
2025-11-15 06:20:19,973 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp4h329jo8.mp4', total_frames=16, video_fps=2.0, time=0.024s
2025-11-15 06:20:26,975 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp3etki9pi.mp4', total_frames=17, video_fps=2.0, time=0.053s
2025-11-15 06:20:35,432 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp9jvvjk0z.mp4', total_frames=16, video_fps=2.0, time=0.040s
2025-11-15 06:20:42,426 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp8sgl0037.mp4', total_frames=17, video_fps=2.0, time=0.027s
2025-11-15 06:20:49,398 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmppjore9fj.mp4', total_frames=16, video_fps=2.0, time=0.043s
2025-11-15 06:20:56,479 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpa5g3nzaj.mp4', total_frames=17, video_fps=2.0, time=0.028s
2025-11-15 06:21:04,553 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp8yfj4_5q.mp4', total_frames=16, video_fps=2.0, time=0.029s
2025-11-15 06:21:11,593 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmps_8hlx5o.mp4', total_frames=17, video_fps=2.0, time=0.026s
2025-11-15 06:21:18,576 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpllehus7d.mp4', total_frames=16, video_fps=2.0, time=0.028s
2025-11-15 06:21:25,672 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpjctopyve.mp4', total_frames=17, video_fps=2.0, time=0.028s
2025-11-15 06:21:34,331 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp5_5znbl1.mp4', total_frames=16, video_fps=2.0, time=0.030s
2025-11-15 06:21:41,453 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpyp_ntv8g.mp4', total_frames=17, video_fps=2.0, time=0.040s
2025-11-15 06:21:48,514 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpydp3pchv.mp4', total_frames=16, video_fps=2.0, time=0.020s
2025-11-15 06:21:55,657 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmplw1avbla.mp4', total_frames=17, video_fps=2.0, time=0.036s
2025-11-15 06:22:04,457 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp2r46g10w.mp4', total_frames=16, video_fps=2.0, time=0.035s
2025-11-15 06:22:11,437 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpyjf4jpw9.mp4', total_frames=17, video_fps=2.0, time=0.024s
2025-11-15 06:22:18,382 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpezi0i14b.mp4', total_frames=16, video_fps=2.0, time=0.029s
2025-11-15 06:22:25,411 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmplys2sk_q.mp4', total_frames=17, video_fps=2.0, time=0.029s
2025-11-15 06:22:34,274 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp_v3k497n.mp4', total_frames=16, video_fps=2.0, time=0.033s
2025-11-15 06:22:41,435 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp4yp2_tpj.mp4', total_frames=17, video_fps=2.0, time=0.027s
2025-11-15 06:22:48,555 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp47vube5b.mp4', total_frames=16, video_fps=2.0, time=0.026s
2025-11-15 06:22:55,473 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpwklfcrzu.mp4', total_frames=17, video_fps=2.0, time=0.036s
2025-11-15 06:23:03,827 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp4ibzzgcb.mp4', total_frames=16, video_fps=2.0, time=0.018s
2025-11-15 06:23:10,857 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmprpnnfw79.mp4', total_frames=17, video_fps=2.0, time=0.040s
2025-11-15 06:23:17,934 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmps51innwk.mp4', total_frames=16, video_fps=2.0, time=0.028s
2025-11-15 06:23:24,880 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpuqv0i17z.mp4', total_frames=17, video_fps=2.0, time=0.030s
2025-11-15 06:23:33,093 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpjim9i_v4.mp4', total_frames=16, video_fps=2.0, time=0.022s
2025-11-15 06:23:40,124 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp7dda961o.mp4', total_frames=17, video_fps=2.0, time=0.024s
2025-11-15 06:23:47,100 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmps57qppvo.mp4', total_frames=16, video_fps=2.0, time=0.035s
2025-11-15 06:23:54,173 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpg13ly4_j.mp4', total_frames=17, video_fps=2.0, time=0.039s
2025-11-15 06:24:02,180 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp8k621l0s.mp4', total_frames=16, video_fps=2.0, time=0.043s
2025-11-15 06:24:09,258 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp1qijumas.mp4', total_frames=17, video_fps=2.0, time=0.036s
2025-11-15 06:24:16,316 - keyframe_extraction.frame_scoring - INFO - Computed importance scores for 48 frames
2025-11-15 06:24:16,317 - keyframe_extraction.frame_scoring - INFO - Computing frame importance scores for https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/9eb931a4-52ae-527f-9052-79425347fdbb/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4
2025-11-15 06:24:16,944 - keyframe_extraction.video_loader - INFO - Video downloaded to .cache/dd387a07b3719df40b76c1d137ab4f91.mp4
2025-11-15 06:24:17,071 - keyframe_extraction.video_loader - INFO - Extracted 32 frames from .cache/dd387a07b3719df40b76c1d137ab4f91.mp4
2025-11-15 06:24:17,176 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp9yql65j_.mp4', total_frames=16, video_fps=2.0, time=0.024s
2025-11-15 06:24:21,988 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmphp7d4vco.mp4', total_frames=17, video_fps=2.0, time=0.030s
2025-11-15 06:24:30,901 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpnfmdos36.mp4', total_frames=16, video_fps=2.0, time=0.015s
2025-11-15 06:24:36,224 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp4rmyyswp.mp4', total_frames=17, video_fps=2.0, time=0.018s
2025-11-15 06:24:41,018 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpjo24_v_g.mp4', total_frames=16, video_fps=2.0, time=0.019s
2025-11-15 06:24:46,858 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmppieuykev.mp4', total_frames=17, video_fps=2.0, time=0.036s
2025-11-15 06:24:51,671 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp88dspgtc.mp4', total_frames=16, video_fps=2.0, time=0.034s
2025-11-15 06:25:00,200 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp0b105x2x.mp4', total_frames=17, video_fps=2.0, time=0.019s
2025-11-15 06:25:05,462 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp3hsa4e56.mp4', total_frames=16, video_fps=2.0, time=0.025s
2025-11-15 06:25:10,244 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp1hg723cu.mp4', total_frames=17, video_fps=2.0, time=0.026s
2025-11-15 06:25:16,109 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpwhw6wwaj.mp4', total_frames=16, video_fps=2.0, time=0.041s
2025-11-15 06:25:21,000 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp0g8ws01y.mp4', total_frames=17, video_fps=2.0, time=0.024s
2025-11-15 06:25:29,311 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmphf3txong.mp4', total_frames=16, video_fps=2.0, time=0.033s
2025-11-15 06:25:34,581 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmps95lxn48.mp4', total_frames=17, video_fps=2.0, time=0.024s
2025-11-15 06:25:39,336 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpair_2oi8.mp4', total_frames=16, video_fps=2.0, time=0.024s
2025-11-15 06:25:45,269 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpml0ni1wa.mp4', total_frames=17, video_fps=2.0, time=0.034s
2025-11-15 06:25:50,039 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpgsauvf_h.mp4', total_frames=16, video_fps=2.0, time=0.020s
2025-11-15 06:25:57,872 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp8rgqnwq7.mp4', total_frames=17, video_fps=2.0, time=0.033s
2025-11-15 06:26:03,320 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpdz6oxabt.mp4', total_frames=16, video_fps=2.0, time=0.020s
2025-11-15 06:26:09,366 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmprca29i4r.mp4', total_frames=17, video_fps=2.0, time=0.039s
2025-11-15 06:26:14,184 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpl8dguc0d.mp4', total_frames=16, video_fps=2.0, time=0.017s
2025-11-15 06:26:20,313 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpdle3kpua.mp4', total_frames=17, video_fps=2.0, time=0.028s
2025-11-15 06:26:26,736 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpbt7cw9kb.mp4', total_frames=16, video_fps=2.0, time=0.021s
2025-11-15 06:26:32,106 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp59tjzxra.mp4', total_frames=17, video_fps=2.0, time=0.025s
2025-11-15 06:26:36,891 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpkmfng3yf.mp4', total_frames=16, video_fps=2.0, time=0.017s
2025-11-15 06:26:42,737 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpnly8epji.mp4', total_frames=17, video_fps=2.0, time=0.025s
2025-11-15 06:26:47,602 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp4ht_j7pn.mp4', total_frames=16, video_fps=2.0, time=0.013s
2025-11-15 06:26:55,952 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpj9jcgctw.mp4', total_frames=17, video_fps=2.0, time=0.033s
2025-11-15 06:27:01,360 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpahblo8uh.mp4', total_frames=16, video_fps=2.0, time=0.022s
2025-11-15 06:27:07,425 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp4lt5a8bv.mp4', total_frames=17, video_fps=2.0, time=0.019s
2025-11-15 06:27:12,219 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpy9dh4e8y.mp4', total_frames=16, video_fps=2.0, time=0.020s
2025-11-15 06:27:18,365 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpzgl44hc8.mp4', total_frames=17, video_fps=2.0, time=0.018s
2025-11-15 06:27:25,374 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpl2uf4d3_.mp4', total_frames=16, video_fps=2.0, time=0.013s
2025-11-15 06:27:30,709 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp5yqy0uid.mp4', total_frames=17, video_fps=2.0, time=0.029s
2025-11-15 06:27:35,652 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpzzhavsyd.mp4', total_frames=16, video_fps=2.0, time=0.029s
2025-11-15 06:27:41,437 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpduy2onra.mp4', total_frames=17, video_fps=2.0, time=0.021s
2025-11-15 06:27:46,266 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmprgsmoqjy.mp4', total_frames=16, video_fps=2.0, time=0.038s
2025-11-15 06:27:54,936 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpdht408ox.mp4', total_frames=17, video_fps=2.0, time=0.019s
2025-11-15 06:28:00,181 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp14n95r5o.mp4', total_frames=16, video_fps=2.0, time=0.025s
2025-11-15 06:28:04,957 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpnyvn08t3.mp4', total_frames=17, video_fps=2.0, time=0.027s
2025-11-15 06:28:10,924 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpjcasomze.mp4', total_frames=16, video_fps=2.0, time=0.016s
2025-11-15 06:28:15,700 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpz76o3e5r.mp4', total_frames=17, video_fps=2.0, time=0.019s
2025-11-15 06:28:23,963 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpteghxvfj.mp4', total_frames=16, video_fps=2.0, time=0.036s
2025-11-15 06:28:29,236 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpxnw2ay0f.mp4', total_frames=17, video_fps=2.0, time=0.024s
2025-11-15 06:28:34,065 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp3ageiqmc.mp4', total_frames=16, video_fps=2.0, time=0.023s
2025-11-15 06:28:39,827 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmplbe185od.mp4', total_frames=17, video_fps=2.0, time=0.022s
2025-11-15 06:28:44,680 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp7pmb2wo_.mp4', total_frames=16, video_fps=2.0, time=0.024s
2025-11-15 06:28:53,432 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp4iftvdbv.mp4', total_frames=17, video_fps=2.0, time=0.025s
2025-11-15 06:28:58,729 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp7684b1r8.mp4', total_frames=16, video_fps=2.0, time=0.021s
2025-11-15 06:29:04,770 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp7i_mhxm7.mp4', total_frames=17, video_fps=2.0, time=0.031s
2025-11-15 06:29:09,604 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpo1wyh7_b.mp4', total_frames=16, video_fps=2.0, time=0.024s
2025-11-15 06:29:15,687 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpunb6ljr_.mp4', total_frames=17, video_fps=2.0, time=0.023s
2025-11-15 06:29:22,846 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp_jd5lf48.mp4', total_frames=16, video_fps=2.0, time=0.026s
2025-11-15 06:29:28,008 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpbxqh_ax7.mp4', total_frames=17, video_fps=2.0, time=0.017s
2025-11-15 06:29:32,780 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpfg31nd5n.mp4', total_frames=16, video_fps=2.0, time=0.022s
2025-11-15 06:29:38,798 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpirmgh8mc.mp4', total_frames=17, video_fps=2.0, time=0.022s
2025-11-15 06:29:43,575 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpjp2n7_6s.mp4', total_frames=16, video_fps=2.0, time=0.018s
2025-11-15 06:29:52,732 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpxygo671a.mp4', total_frames=17, video_fps=2.0, time=0.019s
2025-11-15 06:29:58,036 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpyx3l6z06.mp4', total_frames=16, video_fps=2.0, time=0.024s
2025-11-15 06:30:02,920 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpyn08jv1f.mp4', total_frames=17, video_fps=2.0, time=0.019s
2025-11-15 06:30:08,788 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp3ki88vz1.mp4', total_frames=16, video_fps=2.0, time=0.013s
2025-11-15 06:30:13,612 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpn3kzag1n.mp4', total_frames=17, video_fps=2.0, time=0.025s
2025-11-15 06:30:22,394 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpi6rtzc4r.mp4', total_frames=16, video_fps=2.0, time=0.028s
2025-11-15 06:30:27,573 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp0gj6umcm.mp4', total_frames=17, video_fps=2.0, time=0.026s
2025-11-15 06:30:32,357 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp5ou3qz8r.mp4', total_frames=16, video_fps=2.0, time=0.019s
2025-11-15 06:30:38,292 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpp7nxf0hm.mp4', total_frames=17, video_fps=2.0, time=0.023s
2025-11-15 06:30:43,064 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpxg9q0sjy.mp4', total_frames=16, video_fps=2.0, time=0.022s
2025-11-15 06:30:52,596 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp8rep102k.mp4', total_frames=17, video_fps=2.0, time=0.016s
2025-11-15 06:30:57,908 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpuftkuqj6.mp4', total_frames=16, video_fps=2.0, time=0.026s
2025-11-15 06:31:04,107 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmportwt725.mp4', total_frames=17, video_fps=2.0, time=0.027s
2025-11-15 06:31:08,926 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp9_2f73n3.mp4', total_frames=16, video_fps=2.0, time=0.023s
2025-11-15 06:31:14,977 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp9egq975y.mp4', total_frames=17, video_fps=2.0, time=0.025s
2025-11-15 06:31:21,938 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpoxfz1sm4.mp4', total_frames=16, video_fps=2.0, time=0.023s
2025-11-15 06:31:27,132 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpfbbr_8yr.mp4', total_frames=17, video_fps=2.0, time=0.019s
2025-11-15 06:31:31,863 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp207ouw6x.mp4', total_frames=16, video_fps=2.0, time=0.021s
2025-11-15 06:31:37,851 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp91dwk28j.mp4', total_frames=17, video_fps=2.0, time=0.033s
2025-11-15 06:31:42,692 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpu6f7cmg7.mp4', total_frames=16, video_fps=2.0, time=0.019s
2025-11-15 06:31:51,766 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp82dh4zf_.mp4', total_frames=17, video_fps=2.0, time=0.029s
2025-11-15 06:31:57,030 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpkkf8uwbe.mp4', total_frames=16, video_fps=2.0, time=0.019s
2025-11-15 06:32:01,869 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpu8i497rr.mp4', total_frames=17, video_fps=2.0, time=0.032s
2025-11-15 06:32:07,740 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpbv0g9gfn.mp4', total_frames=16, video_fps=2.0, time=0.019s
2025-11-15 06:32:12,531 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpvaz51au4.mp4', total_frames=17, video_fps=2.0, time=0.020s
2025-11-15 06:32:21,129 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmppts7_sdu.mp4', total_frames=16, video_fps=2.0, time=0.019s
2025-11-15 06:32:26,299 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp25o_9zzt.mp4', total_frames=17, video_fps=2.0, time=0.022s
2025-11-15 06:32:31,152 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpuz96q_up.mp4', total_frames=16, video_fps=2.0, time=0.024s
2025-11-15 06:32:36,920 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpsqojo921.mp4', total_frames=17, video_fps=2.0, time=0.016s
2025-11-15 06:32:41,734 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpvyzqb4c3.mp4', total_frames=16, video_fps=2.0, time=0.015s
2025-11-15 06:32:51,034 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpuavmhpqs.mp4', total_frames=17, video_fps=2.0, time=0.027s
2025-11-15 06:32:56,310 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmptdt2oon1.mp4', total_frames=16, video_fps=2.0, time=0.013s
